STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/3/2012,5.14,,,0.06,0,,,77,52,300,300,23,30
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/4/2012,10.07,,,0.02,0,,,60,50,40,30,21,28
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/5/2012,5.14,,,0.03,0,,,64,50,20,30,16.1,19.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/6/2012,1.79,,,0.17,0,,,71,49,20,10,21.9,25.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/7/2012,2.01,,,0.03,0,,,75,47,330,330,21.9,25.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/8/2012,5.82,,,0,0,,,84,51,240,280,19.9,25.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/9/2012,3.13,,,0.01,0,,,77,57,360,10,17.9,25.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/10/2012,4.25,,,0,0,,,84,58,190,160,16.1,19.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/11/2012,9.17,,,0,0,,,78,58,150,180,17.9,23
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/12/2012,8.28,,,0.19,0,,,75,59,160,180,17,21.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/13/2012,4.47,,,0.83,0,,,72,61,300,40,12.1,15
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/14/2012,6.71,,,0,0,,,78,57,30,30,17,23
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/15/2012,6.71,,,0,0,,,80,55,20,40,19.9,23
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/16/2012,5.37,,,0,0,,,82,52,120,110,14.1,17.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/17/2012,6.04,,,0,0,,,76,56,160,170,17.9,21
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/18/2012,5.82,,,0,0,,,74,57,170,170,16.1,19.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/19/2012,7.83,,,0,0,,,73,56,170,170,14.1,17
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/20/2012,6.26,,,0,0,,,97,65,300,290,17,21.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/21/2012,6.26,,,0,0,,,96,73,280,330,16.1,21.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/22/2012,4.25,,,0.14,0,,,94,69,140,140,21.9,30
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/23/2012,5.37,,,0.23,0,,,87,62,330,330,25.1,36.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/24/2012,4.92,,,0,0,,,85,57,330,80,14.1,29.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/25/2012,6.93,,,0.76,0,,,74,59,300,260,19.9,23.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/26/2012,9.84,,,0,0,,,72,52,300,290,21,28
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/27/2012,8.5,,,0,0,,,81,60,310,290,17,32
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/28/2012,6.49,,,0,0,,,87,60,320,280,13,21
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/29/2012,6.26,,,0,0,,,95,70,250,230,16.1,21.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,6/30/2012,7.83,,,0,0,,,93,66,310,300,17,23
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/1/2012,5.37,9999,,0.53,0,,,92,67,290,290,25.9,33.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/2/2012,3.58,9999,,0.15,0,,,85,62,280,280,29.1,36.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/3/2012,3.8,9999,,0,0,,,87,61,160,300,13,17
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/4/2012,5.59,9999,,0.06,0,,,91,69,290,310,15,17.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/5/2012,6.26,9999,,0,0,,,88,67,320,310,15,19.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/6/2012,4.25,9999,,0,0,,,90,62,260,310,10.1,15
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/7/2012,5.59,9999,,0,0,,,92,71,320,320,15,19.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/8/2012,4.92,9999,,0,0,,,91,64,290,310,17,21.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/9/2012,4.47,9999,,0,0,,,85,59,310,330,15,21
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/10/2012,5.14,9999,,0,0,,,87,58,170,180,15,19.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/11/2012,4.92,9999,,0,0,,,88,60,150,150,15,21
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/12/2012,6.71,9999,,0,0,,,91,63,150,190,17.9,23
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/13/2012,7.38,9999,,0,0,,,91,66,180,180,16.1,19.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/14/2012,6.49,9999,,0,0,,,92,70,260,280,15,19.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/15/2012,5.37,9999,,0.14,0,,,87,68,190,190,12.1,16.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/16/2012,5.82,9999,,0,0,,,92,70,320,290,19.9,23
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/17/2012,8.5,9999,,0,0,,,96,70,210,210,21,28
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/18/2012,5.37,9999,,0.33,0,,,100,77,280,270,42.9,63.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/19/2012,6.04,9999,,0,0,,,83,69,360,180,16.1,23
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/20/2012,2.68,9999,,0.44,0,,,71,61,60,40,8.1,13
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/21/2012,5.14,9999,,0,0,,,81,58,170,180,13,16.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/22/2012,6.93,9999,,0,0,,,86,60,170,170,17,21
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/23/2012,7.61,9999,,0.05,0,,,85,67,180,170,17.9,23
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/24/2012,9.4,9999,,0,0,,,91,67,330,290,21.9,30
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/25/2012,5.59,9999,,0,0,,,86,60,330,320,17,23.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/26/2012,8.28,9999,,0.03,0,,,88,69,230,230,17,23
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/27/2012,3.36,9999,,0.24,0,,,86,71,60,60,10.1,14.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/28/2012,4.03,9999,,1.89,0,,,81,68,350,340,23,25.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/29/2012,3.8,9999,,0.48,0,,,77,67,30,30,17,23
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/30/2012,6.04,9999,,0,0,,,84,60,170,180,16.1,17.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,7/31/2012,2.91,1410,1121,0,0,,,77,64,170,160,8.9,13
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/1/2012,5.82,,,0.02,0,,,87,65,170,180,17,23
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/2/2012,5.14,,,0,0,,,91,66,250,240,14.1,17
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/3/2012,6.71,,,0,0,,,94,71,190,180,15,17
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/4/2012,6.49,,,0,0,,,94,71,170,210,16.1,21.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/5/2012,9.17,,,0.91,0,,,92,72,270,270,33.1,45
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/6/2012,6.71,,,0,0,,,84,64,310,300,21,25.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/7/2012,4.03,,,0,0,,,85,59,190,200,13,15
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/8/2012,4.7,,,0,0,,,88,61,150,150,15,17.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/9/2012,7.16,,,0,0,,,91,72,200,200,15,19.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/10/2012,5.59,,,0.69,0,,,85,70,30,30,23.9,28
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/11/2012,6.71,,,0,0,,,86,70,180,140,19.9,23.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/12/2012,4.92,,,0,0,,,89,69,250,220,15,17.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/13/2012,4.25,,,0,0,,,86,63,270,160,13,28
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/14/2012,3.36,,,0,0,,,82,63,260,270,12.1,14.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/15/2012,3.36,,,1.33,0,,,83,64,320,320,25.1,33.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/16/2012,4.92,,,0,0,,,86,66,300,310,15,21
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/17/2012,6.04,,,0.46,0,,,89,60,340,330,30,44.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/18/2012,4.03,,,0.13,0,,,80,57,310,310,13,16.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/19/2012,3.36,,,0,0,,,77,53,180,80,8.1,12.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/20/2012,3.13,,,0,0,,,81,54,190,200,10.1,14.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/21/2012,4.03,,,0,0,,,82,61,280,280,13,17
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/22/2012,3.8,,,0,0,,,84,55,160,160,14.1,17
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/23/2012,4.03,,,0,0,,,86,60,190,190,13,16.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/24/2012,2.24,,,0,0,,,86,61,20,30,8.1,12.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/25/2012,4.25,,,0,0,,,85,63,160,150,14.1,15
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/26/2012,3.8,,,0,0,,,84,60,190,170,12.1,16.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/27/2012,7.38,,,0.04,0,,,86,58,160,200,19.9,25.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/28/2012,8.28,,,0.54,0,,,86,67,310,320,19.9,23
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/29/2012,6.04,,,0,0,,,78,57,360,330,16.1,19.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/30/2012,5.37,,,0,0,,,81,50,280,250,16.1,19.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,8/31/2012,7.16,,,0,0,,,90,55,240,270,21,25.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/1/2012,5.14,,,0.59,0,,,88,67,90,100,19.9,23
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/2/2012,5.14,,,0,0,,,83,61,30,40,15,17.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/3/2012,6.04,,,0,0,,,80,57,170,170,15,17.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/4/2012,3.36,,,0.03,0,,,75,66,160,150,10.1,14.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/5/2012,7.61,,,0.23,0,,,84,67,200,220,17,23
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/6/2012,4.7,,,0,0,,,82,65,180,180,12.1,14.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/7/2012,4.25,,,0,0,,,87,66,190,150,13,17
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/8/2012,10.51,,,0.62,0,,,82,64,260,230,31.1,40
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/9/2012,4.03,,,0.01,0,,,77,59,300,300,12.1,15
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/10/2012,8.28,,,0,0,,,71,51,300,300,21.9,30
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/11/2012,3.58,,,0,0,,,74,48,30,10,14.1,17
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/12/2012,2.91,,,0,0,,,80,46,160,150,12.1,14.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/13/2012,4.7,,,0,0,,,83,52,190,190,14.1,16.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/14/2012,6.04,,,0,0,,,82,55,200,190,15,21.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/15/2012,8.72,,,0.02,0,,,73,53,300,310,21,28
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/16/2012,5.37,,,0,0,,,73,49,290,280,16.1,21
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/17/2012,3.36,,,0,0,,,78,44,190,200,12.1,14.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/18/2012,14.09,,,1.11,0,,,75,54,180,160,33.1,44.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/19/2012,8.28,,,0.01,0,,,69,48,330,320,21,29.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/20/2012,4.92,,,0,0,,,70,45,170,190,10.1,15
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/21/2012,2.24,,,0,0,,,72,48,170,170,12.1,17
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/22/2012,6.49,,,0.4,0,,,75,47,260,260,19.9,25.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/23/2012,7.61,,,0,0,,,69,45,320,320,17.9,23
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/24/2012,3.36,,,0,0,,,67,42,280,280,21,23
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/25/2012,7.38,,,0,0,,,74,42,210,200,17.9,23.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/26/2012,7.38,,,0.01,0,,,71,60,180,180,16.1,19.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/27/2012,6.71,,,0,0,,,74,56,330,320,14.1,21
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/28/2012,8.05,,,1.44,0,,,56,52,10,10,15,17.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/29/2012,5.14,,,0.01,0,,,60,53,360,70,12.1,17
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,9/30/2012,4.47,,,0.09,0,,,66,50,200,220,12.1,15
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/1/2012,8.72,,,0,0,,,70,49,260,230,17.9,23.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/2/2012,2.46,,,0.45,0,,,66,55,190,210,10.1,13
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/3/2012,3.58,,,0.05,0,,,68,59,10,350,6.9,8.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/4/2012,2.91,,,0.49,0,,,67,62,30,30,6.9,8.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/5/2012,3.58,,,0,0,,,78,52,210,260,10.1,16.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/6/2012,7.16,,,0,0,,,78,49,310,300,23.9,31.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/7/2012,2.91,,,0.11,0,,,55,39,300,300,12.1,17
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/8/2012,2.46,,,0,0,,,56,37,120,350,8.9,13
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/9/2012,6.26,,,0,0,,,58,46,350,10,12.1,15
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/10/2012,6.71,,,0.28,0,,,63,48,290,300,23,30
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/11/2012,8.05,,,0,0,,,59,39,290,280,23,29.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/12/2012,7.38,,,0.01,0,,,57,33,340,300,21,28
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/13/2012,4.47,,,0,0,,,55,27,220,230,13,17
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/14/2012,10.07,,,0.07,0,,,69,46,200,200,17.9,23.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/15/2012,9.4,,,0.5,0,,,73,58,180,200,19.9,23.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/16/2012,9.62,,,0,0,,,58,36,320,310,28,36
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/17/2012,1.79,,,0,0,,,61,33,150,160,8.1,8.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/18/2012,3.8,,,0,0,,,68,37,170,160,15,17
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/19/2012,6.71,,,1.2,0,,,66,54,140,130,17,23
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/20/2012,8.05,,,0,0,,,75,51,260,270,21.9,25.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/21/2012,8.95,,,0,0,,,66,42,280,300,21.9,28
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/22/2012,8.72,,,0,0,,,67,52,290,320,21.9,32
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/23/2012,2.01,,,0.04,0,,,61,43,240,250,8.9,12.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/24/2012,3.36,,,0,0,,,56,50,30,30,10.1,12.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/25/2012,3.58,,,0,0,,,62,49,150,160,8.1,10.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/26/2012,3.13,,,0,0,,,66,54,230,240,12.1,14.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/27/2012,4.7,,,0,0,,,63,56,10,10,8.9,12.1
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/28/2012,13.2,,,0,0,,,57,50,20,40,21,30
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/29/2012,21.92,,,0.72,0,,,68,51,100,100,40,62
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/30/2012,13.2,,,0.01,0,,,66,53,160,160,33.1,40
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,10/31/2012,7.61,,,0.07,0,,,56,46,210,170,16.1,19.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,11/1/2012,7.16,,,0,0,,,55,42,210,210,14.1,17.9
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,11/2/2012,8.5,,,0,0,,,54,42,310,310,17,23
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,11/3/2012,10.51,,,0,0,,,52,37,300,290,25.1,32
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,11/4/2012,8.05,,,0,0,,,52,35,300,300,17.9,21
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,11/5/2012,8.28,,,0,0,,,45,28,360,360,17,23
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",41.9375,-72.6819,53.3,11/6/2012,2.68,,,0,0,,,42,20,40,60,8.9,14.1
